1. open,2. high,3. low,4. close,5. volume
401.435,401.437,401.206,401.206,14.0
401.525,401.527,401.286,401.401,8.0
401.306,401.527,401.206,401.276,179.0
401.206,401.527,401.206,401.476,74.0
401.555,401.557,400.896,401.525,57.0
401.565,401.567,400.986,401.226,25.0
401.291,401.577,400.886,401.565,76.0
401.236,401.577,401.236,401.296,10.0
401.311,401.647,401.106,401.286,77.0
401.525,401.527,400.886,401.525,13.0
401.271,401.527,401.196,401.525,26.0
401.296,401.657,400.905,401.595,8.0
401.226,401.617,400.896,401.575,2988.0
401.116,401.267,401.026,401.176,259.0
401.026,401.267,400.976,401.116,278.0
400.886,401.028,400.886,400.956,92.0
401.096,401.098,400.956,400.976,299.0
401.071,401.228,401.071,401.106,38.0
401.266,401.267,400.976,401.071,25.0
401.101,401.228,401.101,401.121,21.0
401.121,401.168,400.976,400.976,29.0
401.121,401.267,401.116,401.121,10.0
401.018,401.128,401.018,401.121,331.0
401.036,401.078,401.026,401.036,17.0
401.036,401.078,401.026,401.076,57.0
401.076,401.178,401.036,401.176,36.0
401.076,401.178,401.076,401.076,21.0
401.151,401.168,401.026,401.156,706.0
401.166,401.168,401.151,401.151,3.0
401.127,401.527,401.127,401.166,250047.0
401.206,401.208,401.151,401.176,55.0
401.177,401.208,401.126,401.186,105.0
401.206,401.208,401.126,401.186,12.0
401.246,401.247,401.186,401.206,10.0
401.176,401.208,401.176,401.186,5.0
401.126,401.247,401.126,401.206,51.0
401.186,401.234,401.176,401.186,29.0
401.161,401.247,401.126,401.186,59.0
401.226,401.267,401.076,401.226,53.0
401.171,401.267,401.171,401.171,15.0
401.171,401.267,401.171,401.171,102.0
401.266,401.267,401.171,401.266,56.0
401.171,401.267,401.171,401.266,2.0
401.266,401.267,401.126,401.196,73.0
401.266,401.267,401.196,401.196,61.0
401.266,401.267,401.126,401.196,24.0
401.226,401.267,401.196,401.196,19.0
401.126,401.267,401.126,401.206,23.0
401.126,401.267,401.126,401.196,38.0
401.256,401.264,401.14,401.256,162.0
401.256,401.257,401.126,401.196,56.0
401.196,401.267,401.196,401.196,6.0
401.146,401.267,401.139,401.256,361.0
401.146,401.267,401.026,401.146,115.0
401.146,401.257,401.026,401.256,12.0
401.216,401.267,401.076,401.216,309.0
401.216,401.267,401.036,401.076,31.0
401.076,401.267,401.026,401.256,21.0
401.226,401.257,401.076,401.176,28.0
401.146,401.267,401.026,401.171,18.0
401.266,401.267,401.026,401.146,41.0
401.266,401.267,401.146,401.256,116.0
401.146,401.267,401.026,401.266,37.0
401.266,401.267,401.032,401.266,123.0
401.246,401.267,401.026,401.246,52.0
401.146,401.267,401.146,401.146,14.0
401.266,401.267,401.046,401.236,278.0
401.146,401.267,401.136,401.266,110.0
401.146,401.237,401.026,401.146,196.0
401.146,401.267,401.026,401.146,29.0
401.151,401.277,401.026,401.146,36.0
401.256,401.277,401.026,401.151,123.0
401.276,401.277,401.026,401.174,41.0
401.276,401.277,401.156,401.156,14.0
401.246,401.277,401.036,401.156,373.0
401.226,401.257,401.141,401.246,96.0
401.256,401.257,401.026,401.226,18.0
401.246,401.257,401.141,401.141,25.0
401.176,401.267,401.166,401.206,91.0
401.276,401.277,401.076,401.176,211.0
401.156,401.277,401.081,401.081,127.0
394.132,409.257,375.725,401.206,140.0
401.066,401.277,401.066,401.276,80.0
401.216,401.277,385.723,385.723,2280.0
401.276,401.277,375.215,401.171,141.0
401.171,414.561,379.39,401.171,1502.0
401.171,401.277,378.388,401.276,3437.0
401.236,401.277,379.39,401.276,719.0
378.388,401.266,375.215,401.264,81.0
401.206,409.257,401.206,401.226,290.0
401.206,401.264,401.206,401.206,16.0
401.176,401.218,401.156,401.206,448.0
401.181,401.218,401.146,401.146,170.0
401.181,401.218,401.146,401.181,64.0
401.181,401.218,401.176,401.181,316.0
401.206,401.267,401.146,401.181,33.0
401.206,401.267,401.206,401.226,27.0
401.186,401.267,401.146,401.206,193.0
401.176,401.267,384.835,401.196,71.0
401.266,401.267,401.146,401.206,23.0
401.196,401.267,401.146,401.266,307.0
401.266,401.267,401.146,401.266,118.0
401.206,401.267,401.146,401.266,361.0
401.266,401.267,401.146,401.256,191.0
401.206,401.267,401.146,401.266,210.0
401.201,401.267,401.136,401.206,265.0
401.264,401.267,401.136,401.201,377.0
401.201,401.267,401.176,401.266,139.0
401.176,401.267,401.176,401.201,224.0
401.186,401.267,401.136,401.201,120.0
401.264,401.267,401.146,401.146,17.0
401.156,401.267,401.146,401.176,375.0
401.116,401.267,401.116,401.148,20.0
401.34,401.407,401.176,401.176,611.0
401.256,401.407,401.256,401.406,34.0
401.375,401.407,401.246,401.326,85.0
401.32,401.407,401.276,401.376,61.0
401.345,401.527,401.236,401.321,5438.0
401.415,401.417,401.306,401.326,43.0
401.206,401.417,401.206,401.416,236.0
401.276,401.417,401.206,401.311,148.0
401.186,401.218,401.176,401.216,806.0
401.146,401.148,401.076,401.131,158.0
401.146,401.148,401.076,401.131,283.0
401.355,401.387,399.718,401.146,6137.0
401.415,401.527,401.37,401.371,5142.0
401.415,401.417,401.37,401.371,44.0
401.315,401.417,401.315,401.326,328.0
401.405,401.417,401.315,401.416,283.0
401.37,401.415,401.325,401.406,226.0
401.415,401.417,401.325,401.406,46.0
401.315,401.417,401.315,401.416,295.0
401.306,401.417,401.293,401.336,250.0
401.296,401.327,401.186,401.326,201.0
401.296,401.297,401.186,401.241,102.0
401.276,401.297,401.186,401.276,169.0
401.325,401.327,401.251,401.276,389.0
401.335,401.367,401.296,401.306,243.0
401.412,401.417,401.306,401.406,21.0
401.405,401.417,401.296,401.356,619.0
401.465,401.467,401.296,401.406,273.0
401.425,401.437,401.296,401.371,138.0
401.415,401.417,401.365,401.366,43.0
401.405,401.447,401.296,401.366,75.0
401.296,401.527,401.286,401.296,19151.0
401.525,401.527,401.286,401.286,273.0
401.365,401.527,401.286,401.376,10227.0
401.435,401.447,401.286,401.366,236.0
401.296,401.457,401.286,401.366,570.0
401.286,401.527,401.286,401.376,3535.0
401.465,401.467,401.286,401.286,250.0
401.465,401.527,401.286,401.466,113265.0
401.465,401.467,401.296,401.376,152.0
401.375,401.467,401.276,401.466,230.0
401.525,401.667,401.365,401.376,26643.0
401.545,401.567,401.525,401.565,63722.0
401.545,401.667,401.525,401.545,110544.0
401.65,401.667,401.525,401.565,2014.0
401.665,401.755,400.138,401.685,377298.0
401.615,401.767,400.138,401.665,20673.0
401.645,401.677,401.405,401.525,5078273.0
401.475,401.557,401.146,401.485,353716.0
401.315,401.517,401.315,401.476,118309.0
401.365,401.427,401.246,401.311,99816.0
401.325,401.557,401.276,401.356,78127.0
400.976,401.507,400.976,401.346,128720.0
401.086,401.177,400.924,400.966,71046.0
400.986,401.198,400.936,401.076,55843.0
400.836,401.257,400.826,401.026,72374.0
400.826,400.848,400.737,400.822,50321.0
400.507,400.828,400.507,400.812,70585.0
400.377,400.569,400.287,400.517,43910.0
400.752,400.788,400.337,400.407,53279.0
400.592,400.778,400.547,400.747,53193.0
400.567,400.718,400.567,400.592,33621.0
400.467,400.664,400.427,400.567,42801.0
400.642,400.686,400.457,400.467,22955.0
400.617,400.669,400.477,400.642,49717.0
400.637,400.718,400.597,400.617,43046.0
400.437,400.678,400.397,400.667,32302.0
400.507,400.551,400.328,400.427,46041.0
400.627,400.698,400.467,400.487,43822.0
400.587,400.659,400.577,400.641,34531.0
400.542,400.609,400.527,400.567,30165.0
400.467,400.609,400.412,400.528,33674.0
400.642,400.669,400.417,400.462,44133.0
400.629,400.678,400.557,400.656,40735.0
400.502,400.649,400.487,400.647,22618.0
400.502,400.599,400.467,400.507,35942.0
400.407,400.539,400.387,400.517,30724.0
400.292,400.519,400.277,400.417,37525.0
400.272,400.379,400.247,400.288,23751.0
400.277,400.309,400.148,400.268,17972.0
400.257,400.336,400.207,400.298,14197.0
400.307,400.379,400.257,400.278,15710.0
400.227,400.419,400.168,400.337,21578.0
400.188,400.359,400.098,400.238,36622.0
400.188,400.219,400.068,400.168,29398.0
400.227,400.259,400.158,400.188,17483.0
400.178,400.239,400.058,400.168,25062.0
399.948,400.279,399.948,400.158,36135.0
399.953,399.96,399.808,399.928,20923.0
399.708,400.01,399.708,399.998,33953.0
399.666,399.87,399.599,399.749,16524.0
399.788,399.81,399.559,399.649,28507.0
399.698,399.92,399.639,399.888,31539.0
399.579,399.81,399.579,399.679,32060.0
399.549,399.695,399.539,399.609,15286.0
399.489,399.618,399.449,399.509,29160.0
399.399,399.521,399.399,399.494,30309.0
399.269,399.531,399.269,399.434,27305.0
399.249,399.421,399.209,399.289,48099.0
398.98,399.311,398.86,399.26,43597.0
398.541,398.962,398.481,398.94,183923.0
398.9,398.902,398.481,398.571,57468.0
398.97,399.061,398.825,398.95,20799.0
398.97,399.066,398.7,398.931,31465.0
399.344,399.381,398.65,398.895,146766.0
399.559,399.59,399.279,399.319,55358.0
399.587,399.8,399.389,399.594,41092.0
400.247,400.249,399.559,399.689,46198.0
400.168,400.299,400.168,400.273,21228.0
400.207,400.379,400.178,400.228,16561.0
400.207,400.289,400.178,400.268,35121.0
400.108,400.269,400.108,400.228,20465.0
400.068,400.1,400.028,400.098,10065.0
400.098,400.112,400.023,400.048,10968.0
400.113,400.115,399.978,400.108,12874.0
400.108,400.139,399.973,400.133,14657.0
400.178,400.236,400.128,400.143,24042.0
399.968,400.179,399.968,400.178,18838.0
400.038,400.059,399.948,399.978,14025.0
400.008,400.057,399.958,400.023,12649.0
399.958,400.04,399.928,399.992,12674.0
400.078,400.09,399.968,399.968,10009.0
400.039,400.08,399.91,400.058,21455.0
400.138,400.149,399.998,400.038,17414.0
399.951,400.159,399.951,400.158,23138.0
399.878,399.99,399.788,399.961,17047.0
399.828,399.95,399.808,399.853,20348.0
399.675,399.85,399.619,399.828,24124.0
399.655,399.683,399.549,399.649,19060.0
399.708,399.76,399.609,399.674,18547.0
399.728,399.82,399.708,399.719,13852.0
399.878,399.95,399.718,399.739,20025.0
399.883,400.019,399.883,399.918,15326.0
399.928,399.93,399.703,399.858,39276.0
399.863,399.93,399.798,399.928,26802.0
400.227,400.249,399.589,399.848,69087.0
400.437,400.444,400.199,400.208,17359.0
400.367,400.459,400.178,400.427,22642.0
400.317,400.409,400.297,400.388,11049.0
400.417,400.419,400.277,400.298,25053.0
400.557,400.559,400.307,400.392,11741.0
400.617,400.629,400.487,400.557,9184.0
400.647,400.678,400.547,400.597,10231.0
400.643,400.664,400.562,400.624,8230.0
400.637,400.649,400.477,400.607,16997.0
400.737,400.738,400.597,400.657,17402.0
400.787,400.828,400.727,400.767,16117.0
400.712,400.838,400.707,400.812,11369.0
400.836,400.838,400.687,400.722,19441.0
400.946,400.993,400.836,400.887,10804.0
401.001,401.108,400.846,400.986,23477.0
400.835,401.048,400.826,401.016,12199.0
400.906,400.938,400.831,400.847,10711.0
400.846,400.928,400.796,400.926,14429.0
400.936,401.018,400.826,400.827,12599.0
401.156,401.198,400.886,400.952,24692.0
401.048,401.148,401.036,401.136,15031.0
401.046,401.117,401.016,401.046,14269.0
401.126,401.158,401.036,401.076,7964.0
401.123,401.168,401.036,401.134,13158.0
401.066,401.148,401.065,401.096,13552.0
401.006,401.088,400.991,401.056,13302.0
401.121,401.123,400.954,401.006,16789.0
401.055,401.247,401.006,401.134,26234.0
401.022,401.103,401.006,401.076,15483.0
401.205,401.207,401.022,401.041,22820.0
401.161,401.282,401.126,401.206,16554.0
401.301,401.347,401.006,401.145,30806.0
401.36,401.437,401.286,401.311,27814.0
401.276,401.407,401.246,401.376,18466.0
401.365,401.407,401.286,401.313,14023.0
401.236,401.417,401.206,401.376,36598.0
401.156,401.267,401.046,401.241,22450.0
401.126,401.158,401.071,401.156,10333.0
401.096,401.138,400.976,401.086,16607.0
400.981,401.168,400.981,401.078,23905.0
400.993,401.088,400.956,400.956,23532.0
400.896,401.093,400.866,401.016,22501.0
400.896,400.948,400.846,400.901,22427.0
400.941,400.978,400.848,400.857,18250.0
400.956,400.978,400.776,400.956,15726.0
400.913,400.998,400.876,400.929,24649.0
400.699,400.92,400.697,400.916,26406.0
400.697,400.748,400.667,400.697,14974.0
400.597,400.748,400.577,400.687,23045.0
400.672,400.718,400.587,400.622,28514.0
400.647,400.673,400.607,400.667,10554.0
400.597,400.748,400.577,400.627,23995.0
400.617,400.619,400.547,400.587,12126.0
400.467,400.619,400.467,400.607,24585.0
400.427,400.469,400.347,400.447,10120.0
400.477,400.493,400.362,400.383,18366.0
400.437,400.499,400.367,400.447,13142.0
400.387,400.509,400.347,400.47,9996.0
400.372,400.479,400.372,400.426,8339.0
400.278,400.389,400.272,400.377,13982.0
400.188,400.259,400.168,400.221,10228.0
400.297,400.399,400.168,400.168,15757.0
400.277,400.319,400.168,400.278,18391.0
400.327,400.359,400.277,400.278,11380.0
400.327,400.369,400.212,400.317,29168.0
400.237,400.369,400.237,400.358,22392.0
400.237,400.319,400.217,400.218,12437.0
400.186,400.259,400.186,400.228,9945.0
400.328,400.339,400.188,400.233,12411.0
400.367,400.449,400.327,400.358,18153.0
400.118,400.389,400.118,400.358,11290.0
400.078,400.214,400.078,400.127,12851.0
400.038,400.09,399.908,400.067,18908.0
400.118,400.179,400.018,400.023,17560.0
400.237,400.289,400.108,400.163,13948.0
400.138,400.259,400.118,400.238,10090.0
400.153,400.189,400.078,400.088,13989.0
400.105,400.215,400.103,400.143,12752.0
400.038,400.119,400.028,400.088,12240.0
400.078,400.09,400.028,400.058,15877.0
400.148,400.239,400.103,400.108,12532.0
400.227,400.299,400.148,400.168,13102.0
400.038,400.239,399.998,400.238,17682.0
400.134,400.144,400.018,400.054,16158.0
400.048,400.209,400.018,400.168,20636.0
400.312,400.314,400.038,400.058,23115.0
400.427,400.439,400.247,400.268,21107.0
400.367,400.434,400.347,400.387,15549.0
400.447,400.479,400.318,400.377,13948.0
400.497,400.509,400.377,400.418,11757.0
400.637,400.673,400.477,400.527,16757.0
400.667,400.678,400.537,400.593,14529.0
400.607,400.688,400.587,400.687,10910.0
400.617,400.639,400.517,400.597,15876.0
400.577,400.659,400.537,400.627,12258.0
400.667,400.708,400.477,400.557,17602.0
400.542,400.669,400.527,400.647,11090.0
400.577,400.599,400.444,400.507,12778.0
400.567,400.649,400.527,400.587,15674.0
400.796,400.798,400.617,400.627,12276.0
400.851,400.958,400.826,400.845,16115.0
400.687,400.878,400.687,400.877,23191.0
400.717,400.748,400.647,400.687,11169.0
400.632,400.758,400.617,400.687,21504.0
400.737,400.768,400.592,400.657,13141.0
400.786,400.836,400.662,400.747,17147.0
400.816,400.828,400.737,400.827,13483.0
400.709,400.908,400.709,400.812,31207.0
400.617,400.728,400.617,400.707,15314.0
400.237,400.599,400.237,400.597,23702.0
400.407,400.414,400.128,400.218,24108.0
400.277,400.393,400.237,400.392,16732.0
400.347,400.349,400.217,400.268,13101.0
400.257,400.409,400.227,400.358,22203.0
400.297,400.349,400.277,400.283,16055.0
400.447,400.459,400.198,400.333,32926.0
400.437,400.459,400.307,400.417,22424.0
400.636,400.708,400.407,400.437,36629.0
400.507,400.678,400.457,400.645,26548.0
400.497,400.599,400.482,400.496,12232.0
400.367,400.609,400.367,400.487,26817.0
400.487,400.549,400.328,400.368,28228.0
400.567,400.569,400.407,400.477,16631.0
400.437,400.583,400.437,400.547,20062.0
400.527,400.559,400.337,400.408,13700.0
400.477,400.549,400.397,400.547,24734.0
400.617,400.629,400.437,400.457,16588.0
400.517,400.609,400.417,400.607,24212.0
400.517,400.559,400.442,400.539,21836.0
400.426,400.509,400.327,400.497,13915.0
400.501,400.509,400.407,400.417,12257.0
400.462,400.544,400.447,400.487,10831.0
400.437,400.489,400.337,400.447,20406.0
400.607,400.649,400.397,400.397,20418.0
400.482,400.589,400.457,400.587,20409.0
400.387,400.529,400.387,400.477,22588.0
400.257,400.439,400.257,400.377,15899.0
400.158,400.259,400.148,400.233,36625.0
400.168,400.249,400.098,400.178,18679.0
400.287,400.309,400.128,400.153,20850.0
400.237,400.329,400.212,400.278,14482.0
400.118,400.369,400.118,400.268,26038.0
400.387,400.389,400.158,400.168,15046.0
400.165,400.449,400.165,400.387,24544.0
400.287,400.319,400.16,400.183,9950.0
400.237,400.329,400.158,400.278,34748.0
400.118,400.249,400.118,400.248,17155.0
400.028,400.159,400.018,400.128,12985.0
400.038,400.139,399.941,399.968,33496.0
400.019,400.07,399.903,400.009,26183.0
399.998,400.09,399.878,400.029,31509.0
400.198,400.199,400.008,400.023,30267.0
400.102,400.185,400.048,400.178,12120.0
400.093,400.199,400.068,400.068,15974.0
400.038,400.249,400.028,400.118,22322.0
400.078,400.1,399.938,400.028,17975.0
400.028,400.187,399.998,400.113,20127.0
400.108,400.159,400.013,400.071,22845.0
399.878,400.179,399.858,400.108,27230.0
399.995,400.119,399.878,399.908,32059.0
399.908,400.01,399.828,400.003,91618.0
399.868,400.002,399.858,399.908,29840.0
400.008,400.05,399.828,399.858,24475.0
399.773,399.99,399.728,399.978,31742.0
399.808,399.84,399.728,399.774,41266.0
400.108,400.11,399.768,399.828,23587.0
400.144,400.199,400.058,400.148,27955.0
400.083,400.189,400.008,400.142,21189.0
399.868,400.1,399.858,400.078,25410.0
399.549,399.87,399.544,399.818,31799.0
399.449,399.58,399.382,399.528,45551.0
399.529,399.58,399.401,399.434,35497.0
399.619,399.735,399.514,399.529,31339.0
399.525,399.64,399.419,399.609,59544.0
399.763,399.78,399.539,399.549,29796.0
399.738,399.881,399.703,399.759,18208.0
399.678,399.81,399.609,399.699,27335.0
400.028,400.04,399.678,399.679,27362.0
399.928,400.06,399.808,399.988,21584.0
399.978,400.0,399.848,399.912,17993.0
399.703,399.969,399.688,399.968,19347.0
399.748,399.895,399.629,399.749,18376.0
399.808,399.81,399.569,399.729,45493.0
399.898,400.0,399.763,399.809,26103.0
400.028,400.169,399.848,399.883,35200.0
399.928,400.209,399.928,400.018,26745.0
399.858,399.99,399.858,399.958,22309.0
399.888,400.03,399.718,399.883,96597.0
400.148,400.172,399.884,399.898,30452.0
400.377,400.399,400.098,400.158,49076.0
400.387,400.439,400.198,400.368,34013.0
400.472,400.499,400.317,400.417,21878.0
400.517,400.559,400.383,400.457,21342.0
400.347,400.569,400.327,400.532,18955.0
400.447,400.549,400.367,400.368,12607.0
400.477,400.589,400.277,400.407,30075.0
400.537,400.559,400.327,400.462,35193.0
400.677,400.718,400.507,400.522,21563.0
400.567,400.728,400.537,400.67,35931.0
400.462,400.718,400.359,400.587,23281.0
400.577,400.579,400.317,400.437,21902.0
400.48,400.599,400.327,400.567,17806.0
400.198,400.568,400.168,400.457,18109.0
400.287,400.429,400.088,400.228,37246.0
400.327,400.439,400.247,400.275,50838.0
400.138,400.324,400.034,400.288,56253.0
400.647,400.659,400.178,400.213,37447.0
400.697,400.718,400.457,400.667,33844.0
400.886,400.928,400.647,400.717,30422.0
401.076,401.188,400.836,400.867,35602.0
401.277,401.327,401.096,401.096,28375.0
401.176,401.377,401.156,401.326,28788.0
401.216,401.257,401.076,401.204,15221.0
400.976,401.208,400.951,401.206,18002.0
401.136,401.178,400.876,400.966,22520.0
400.991,401.267,400.991,401.136,20345.0
400.846,401.187,400.846,400.97,22425.0
401.046,401.198,400.866,400.867,21015.0
401.026,401.048,400.926,401.026,15807.0
401.176,401.178,400.856,401.031,19312.0
400.969,401.277,400.826,401.154,30949.0
400.557,401.188,400.527,400.969,50813.0
400.806,400.808,400.407,400.497,51031.0
400.996,400.998,400.557,400.837,41728.0
401.236,401.237,400.966,401.032,16822.0
401.016,401.287,400.922,401.236,23484.0
401.041,401.208,400.906,400.986,30263.0
401.046,401.208,401.034,401.046,32964.0
401.166,401.208,401.024,401.046,22343.0
401.276,401.317,400.966,401.136,29345.0
401.216,401.397,401.126,401.266,27282.0
401.026,401.257,400.936,401.154,54285.0
401.056,401.168,400.796,400.996,30304.0
401.45,401.507,401.086,401.116,56900.0
401.595,401.906,401.436,401.436,46720.0
401.535,401.657,401.355,401.655,31073.0
401.525,401.587,401.435,401.515,28868.0
401.48,401.727,401.456,401.495,38461.0
401.478,401.577,401.206,401.479,56696.0
401.301,401.677,401.296,401.51,62413.0
401.003,401.407,400.986,401.311,62282.0
400.467,401.048,400.452,401.001,41279.0
400.312,400.649,400.217,400.432,49721.0
400.297,400.459,400.133,400.313,35554.0
400.357,400.374,399.888,400.308,55187.0
400.227,400.449,400.207,400.368,30574.0
400.222,400.549,400.078,400.233,81078.0
400.318,400.374,400.002,400.198,68306.0
400.896,400.938,400.337,400.338,39651.0
400.776,401.018,400.657,400.946,42541.0
400.617,400.833,400.617,400.762,57737.0
400.627,400.778,400.567,400.642,44353.0
400.597,400.713,400.572,400.627,35492.0
400.512,400.639,400.387,400.587,56854.0
400.865,400.928,400.487,400.487,161682.0
400.856,401.008,400.757,400.897,51381.0
400.816,401.05,400.806,400.867,56841.0
400.647,400.978,400.647,400.852,132336.0
400.677,400.838,400.557,400.637,36752.0
400.507,400.878,400.377,400.687,94796.0
400.707,400.788,400.467,400.467,88033.0
400.387,400.858,400.168,400.727,101344.0
399.978,400.499,399.958,400.407,89177.0
399.978,400.204,399.908,399.938,61922.0
399.946,400.139,399.848,399.948,39414.0
399.688,399.99,399.559,399.928,45181.0
399.848,399.85,399.529,399.725,65954.0
399.873,400.04,399.645,399.848,50131.0
399.839,400.05,399.738,399.888,44050.0
399.778,399.92,399.529,399.819,59102.0
400.178,400.249,399.698,399.703,63474.0
400.562,400.8,400.067,400.218,95214.0
400.367,400.908,400.347,400.62,91669.0
399.968,400.469,399.828,400.397,97065.0
399.863,400.08,399.798,399.938,72780.0
398.995,400.02,398.995,399.878,137107.0
398.745,399.271,398.71,399.04,84991.0
399.184,399.186,398.471,398.71,105890.0
399.319,399.391,399.04,399.182,140148.0
399.1,399.71,399.025,399.319,86309.0
399.559,399.6,398.97,399.1,163457.0
399.743,399.77,399.429,399.559,92526.0
399.918,400.05,399.668,399.744,113807.0
400.489,400.491,399.888,399.928,76878.0
399.941,400.539,399.649,400.487,88692.0
400.135,400.459,399.818,399.978,80550.0
399.728,400.249,399.559,400.078,131626.0
399.359,399.66,398.95,399.649,273782.0
399.778,400.09,399.309,399.329,131140.0
399.785,400.229,399.758,399.779,113336.0
399.816,400.08,399.738,399.779,82797.0
400.823,400.824,399.728,399.818,149000.0
401.223,401.247,400.577,400.797,102269.0
401.246,401.447,400.796,401.206,99198.0
401.38,401.617,401.036,401.246,89168.0
401.745,401.991,400.876,401.45,153544.0
402.224,402.505,401.596,401.745,150142.0
401.924,402.745,401.705,402.124,94900.0
402.833,402.835,401.755,401.875,116306.0
403.022,403.633,402.783,402.877,98835.0
403.831,403.883,402.833,403.073,132033.0
404.52,405.59,403.821,403.889,828728.0
404.689,404.971,404.669,404.919,8384.0
404.669,404.923,404.54,404.859,12032.0
404.681,405.021,404.669,404.72,1027.0
404.999,405.17,404.57,404.894,2742.0
404.769,405.29,404.769,404.989,4524.0
404.85,405.15,404.709,404.71,1747.0
405.059,405.15,404.839,404.848,1986.0
405.119,405.12,404.839,405.049,95.0
404.979,405.12,404.839,404.979,170.0
404.834,404.961,404.719,404.849,606.0
404.799,404.801,404.719,404.8,1307.0
404.969,405.081,404.809,404.809,995.0
405.139,405.15,404.969,405.069,1059.0
405.149,405.15,404.819,404.979,2994.0
405.139,405.16,404.939,405.139,1563.0
405.029,405.16,404.929,405.119,2452.0
405.099,405.101,404.869,405.099,596.0
404.999,405.12,404.869,405.099,260.0
404.979,406.258,404.47,404.889,2829.0
404.979,405.091,404.849,405.047,595.0
404.889,405.111,404.869,404.959,522.0
404.974,405.12,404.819,405.049,1351.0
405.059,405.12,404.819,404.994,2160.0
405.049,405.12,404.999,405.119,801.0
405.029,412.153,404.999,405.049,328.0
404.909,405.12,404.889,405.069,584.0
404.999,405.001,404.819,404.909,327.0
405.089,405.091,404.789,404.879,394.0
405.049,405.12,404.869,405.059,1647.0
405.049,405.071,405.019,405.044,735.0
404.944,405.071,404.919,405.044,1347.0
404.919,405.021,404.819,404.944,377.0
404.769,405.021,404.769,405.019,5090.0
404.749,404.821,404.669,404.795,579.0
404.809,404.821,404.669,404.802,2131.0
404.809,404.821,404.769,404.795,1468.0
404.759,404.821,404.699,404.819,1226.0
404.729,404.851,404.719,404.79,1511.0
404.769,404.771,404.694,404.7,661.0
404.739,404.771,404.694,404.76,419.0
404.62,404.771,404.62,404.769,678.0
404.649,404.721,404.61,404.62,2901.0
404.644,404.721,404.62,404.68,738.0
404.62,404.721,404.53,404.63,213.0
404.719,404.721,404.48,404.63,433.0
404.52,404.721,404.5,404.64,1198.0
404.55,404.621,404.44,404.52,5168.0
404.669,404.721,404.48,404.54,733.0
404.719,404.721,404.49,404.62,779.0
404.54,404.721,404.44,404.57,1675.0
404.62,404.621,404.509,404.55,51.0
404.44,404.721,404.44,404.58,610.0
404.34,404.771,404.34,404.51,1045.0
404.659,404.771,404.33,404.47,7047.0
404.849,404.931,404.659,404.69,2063.0
404.849,404.931,404.789,404.849,1157.0
404.789,404.931,404.77,404.849,121.0
404.899,404.931,404.769,404.77,716.0
404.849,404.931,404.769,404.849,201.0
404.849,404.931,404.769,404.889,298.0
404.794,404.931,404.659,404.8,559.0
404.909,404.931,404.659,404.795,380.0
404.859,404.931,404.659,404.909,657.0
404.874,404.971,404.689,404.809,1387.0
404.879,408.345,404.779,404.869,325.0
404.939,404.971,404.769,404.869,1048.0
404.889,404.971,404.869,404.919,496.0
404.939,404.971,404.869,404.949,509.0
404.919,404.971,404.779,404.949,3334.0
404.789,404.971,404.789,404.869,622.0
404.769,404.891,404.669,404.78,910.0
404.749,404.885,404.669,404.67,721.0
404.959,404.961,404.659,404.77,373.0
404.919,404.971,404.659,404.959,1767.0
404.949,404.971,404.869,404.881,326.0
404.799,404.971,404.67,404.969,1816.0
404.669,404.971,404.57,404.8,863.0
404.574,404.671,404.57,404.658,437.0
404.53,404.621,404.471,404.595,536.0
404.62,404.671,404.49,404.56,1575.0
404.51,404.671,404.47,404.658,4392.0
404.659,404.671,404.45,404.53,3540.0
404.669,404.671,404.62,404.65,1641.0
407.265,408.564,404.58,404.67,4276.0
407.265,408.664,404.62,404.718,2636.0
407.764,408.704,404.62,407.674,1915.0
407.814,408.365,404.58,407.734,3508.0
404.669,408.714,404.49,407.974,9367.0
407.944,408.614,404.47,404.67,4212.0
406.328,408.654,404.27,404.57,28728.0
404.969,405.021,404.879,404.919,1482.0
405.198,405.23,404.879,405.009,2120.0
405.248,405.27,405.179,405.229,800.0
405.198,405.27,405.198,405.209,353.0
405.218,405.25,405.159,405.199,305.0
405.079,405.26,405.079,405.259,247.0
405.368,405.37,405.089,405.199,1414.0
405.698,405.699,405.378,405.438,1278.0
405.867,405.889,405.668,405.698,1576.0
405.907,405.979,405.827,405.868,455.0
406.057,406.059,405.877,405.947,1246.0
406.037,406.079,406.027,406.037,40.0
406.037,406.149,406.027,406.037,16.0
406.107,406.209,406.027,406.107,391.0
406.267,406.298,406.027,406.107,1346.0
406.117,406.308,406.077,406.307,5769.0
406.117,406.149,406.087,406.117,346.0
406.107,406.228,406.087,406.117,203.0
406.077,406.238,406.077,406.107,571.0
406.117,406.179,406.107,406.177,137.0
405.947,406.258,405.947,406.137,1452.0
405.867,405.969,405.867,405.937,204.0
405.837,405.869,405.807,405.848,390.0
405.787,405.929,405.777,405.838,252.0
405.937,405.979,405.767,405.778,808.0
406.157,406.179,405.967,406.057,947.0
406.147,406.268,406.027,406.167,1657.0
406.047,406.169,405.877,406.157,655.0
406.107,406.109,405.877,405.878,1376.0
405.847,406.099,405.847,406.097,951.0
405.608,405.849,405.608,405.768,1388.0
405.538,405.709,405.468,405.618,464.0
405.548,405.709,405.508,405.708,600.0
405.658,405.689,405.508,405.668,120.0
